"id","code","name","class_div","danger_sec","start_date"
"waybill_materiales_peligrosos_222","0356","OBJETOS EXPLOSIVOS. N.E.P.","1.3L",,2021-12-01
"waybill_materiales_peligrosos_223","0357","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.1L",,2021-12-01
"waybill_materiales_peligrosos_224","0358","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.2L",,2021-12-01
"waybill_materiales_peligrosos_225","0359","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.3L",,2021-12-01
"waybill_materiales_peligrosos_226","0360","CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras","1.1B",,2021-12-01
"waybill_materiales_peligrosos_227","0361","CONJUNTOS DE DETONADORES NO ELECTRICOS para voladuras","1.4B",,2021-12-01
"waybill_materiales_peligrosos_228","0362","MUNICIONES PARA PRACTICAS","1.4G",,2021-12-01
"waybill_materiales_peligrosos_229","0363","MUNICIONES DE PRUEBA","1.4G",,2021-12-01
"waybill_materiales_peligrosos_230","0364","DETONADORES PARA MUNICIONES","1.2B",,2021-12-01
"waybill_materiales_peligrosos_231","0365","DETONADORES PARA MUNICIONES","1.4B",,2021-12-01
"waybill_materiales_peligrosos_232","0366","DETONADORES PARA MUNICIONES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_233","0367","ESPOLETAS DETONANTES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_234","0368","ESPOLETAS DE IGNICION","1.4S",,2021-12-01
"waybill_materiales_peligrosos_235","0369","CABEZAS DE COMBATE PARA COHETES, con carga explosiva","1.1F",,2021-12-01
"waybill_materiales_peligrosos_236","0370","CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora","1.4D",,2021-12-01
"waybill_materiales_peligrosos_237","0371","CABEZAS DE COMBATE PARA COHETES, con carga detonante o carga expulsora","1.4F",,2021-12-01
"waybill_materiales_peligrosos_238","0372","GRANADAS DE EJERCICIOS, de mano o de fusil","1.2G",,2021-12-01
"waybill_materiales_peligrosos_239","0373","ARTIFICIOS MANUALES DE PIROTECNIA PARA SEÑALES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_240","0374","CARGAS EXPLOSIVAS PARA SONDEOS","1.1D",,2021-12-01
"waybill_materiales_peligrosos_241","0375","CARGAS EXPLOSIVAS PARA SONDEOS","1.2D",,2021-12-01
"waybill_materiales_peligrosos_242","0376","CEBOS TUBULARES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_243","0377","CEBOS TIPO CAPSULA","1.1B",,2021-12-01
"waybill_materiales_peligrosos_244","0378","CEBOS TIPO CAPSULA","1.4B",,2021-12-01
"waybill_materiales_peligrosos_245","0379","CARTUCHOS VACIOS CON FULMINANTE","1.4C",,2021-12-01
"waybill_materiales_peligrosos_246","0380","OBJETOS PIROFORICOS","1.2L",,2021-12-01
"waybill_materiales_peligrosos_247","0381","CARTUCHOS DE ACCIONAMIENTO","1.2C",,2021-12-01
"waybill_materiales_peligrosos_248","0382","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.","1.2B",,2021-12-01
"waybill_materiales_peligrosos_249","0383","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.","1.4B",,2021-12-01
"waybill_materiales_peligrosos_250","0384","COMPONENTES PARA CADENAS EXPLOSIVAS, N.E.P.","1.4S",,2021-12-01
"waybill_materiales_peligrosos_251","0385","5-NITROBENZOTRIAZOL","1.1D",,2021-12-01
"waybill_materiales_peligrosos_252","0386","ACIDO TRINITROBENCENOSULFONICO","1.1D",,2021-12-01
"waybill_materiales_peligrosos_253","0387","TRINITROFLUORANONA","1.1D",,2021-12-01
"waybill_materiales_peligrosos_254","0388","MEZCLAS DE TRINITROTOLUENO (TNT) Y TRINITROBENCENO o MEZCLAS DE TRINITROTOLUENO (TNT) Y HEXANITROETILBENCENO ","1.1D",,2021-12-01
"waybill_materiales_peligrosos_255","0389","MEZCLAS DE TRINITROTOLUENO (TNT) CON TRINITROBENCENO Y HEXANITROESTILBENO","1.1D",,2021-12-01
"waybill_materiales_peligrosos_256","0390","TRITONAL","1.1D",,2021-12-01
"waybill_materiales_peligrosos_257","0391","MEZCLAS DE CICLOTRIMETILENTRINITRAMINA (CICLONITA, EXOGENO; RDX) Y CICLOTETRAMETILENTETRANITRAMINA (OCTOGENO, HMX) MEZCLAS HUMEDECIDAS con un mínimo de 15% en masa de agua, o MEZCLAS DE CICLOTETRAMETILENTRINITRAMINA (HMX; OCTOGENO) DESENSIBILIZADAS con no menos de10% en masa de inhibidor","1.1D",,2021-12-01
"waybill_materiales_peligrosos_258","0392","HEXANITROESTILBENO","1.1D",,2021-12-01
"waybill_materiales_peligrosos_259","0393","HEXOTONAL","1.1D",,2021-12-01
"waybill_materiales_peligrosos_260","0394","TRINITRORRESORCINOL (ACIDO ESTIFNICO) HUMEDECIDO con no menos de 20% en masa de agua o de una mezcla de alcohol y agua","1.1D",,2021-12-01
"waybill_materiales_peligrosos_261","0395","MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO","1.2J",,2021-12-01
"waybill_materiales_peligrosos_262","0396","MOTORES DE COHETE, DE COMBUSTIBLE LIQUIDO","1.3J",,2021-12-01
"waybill_materiales_peligrosos_263","0397","COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva","1.1J",,2021-12-01
"waybill_materiales_peligrosos_264","0398","COHETES DE COMBUSTIBLE LIQUIDO, con carga explosiva","1.2J",,2021-12-01
"waybill_materiales_peligrosos_265","0399","BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva","1.1J",,2021-12-01
"waybill_materiales_peligrosos_266","0400","BOMBAS QUE CONTIENEN UN LIQUIDO INFLAMABLE, con carga explosiva","1.2J",,2021-12-01
"waybill_materiales_peligrosos_267","0401","SULFURO DE DIPICRILO seco o humedecido con menos de 10%, en masa, de agua","1.1D",,2021-12-01
"waybill_materiales_peligrosos_268","0402","PERCLORATO DE AMONIO","1.1D",,2021-12-01
"waybill_materiales_peligrosos_269","0403","BENGALAS AEREAS","1.4G",,2021-12-01
"waybill_materiales_peligrosos_270","0404","BENGALAS AEREAS","1.4S",,2021-12-01
"waybill_materiales_peligrosos_271","0405","CARTUCHOS DE SEÑALES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_272","0406","DINITROSOBENCENO","1.3C",,2021-12-01
"waybill_materiales_peligrosos_273","0407","ACIDO TETRAZOL-1-ACETICO","1.4C",,2021-12-01
"waybill_materiales_peligrosos_274","0408","ESPOLETAS DETONANTES con dispositivos de protección","1.1D",,2021-12-01
"waybill_materiales_peligrosos_275","0409","ESPOLETAS DETONANTES con dispositivos de protección","1.2D",,2021-12-01
"waybill_materiales_peligrosos_276","0410","ESPOLETAS DETONANTES con dispositivos de protección","1.4D",,2021-12-01
"waybill_materiales_peligrosos_277","0411","TETRANITRATO DE PENTAERITRITO (TETRANITRATO DE PENTAERITRITOL; TNPE) con un mínimo de 7%, en masa, de cera","1.1D",,2021-12-01
"waybill_materiales_peligrosos_278","0412","CARTUCHOS PARA ARMAS, con carga explosiva","1.4E",,2021-12-01
"waybill_materiales_peligrosos_279","0413","CARTUCHOS PARA ARMAS, SIN BALA","1.2C",,2021-12-01
"waybill_materiales_peligrosos_280","0414","CARGAS PROPULSORAS DE ARTILLERIA","1.2C",,2021-12-01
"waybill_materiales_peligrosos_281","0415","CARGAS PROPULSORAS","1.2C",,2021-12-01
"waybill_materiales_peligrosos_282","0417","CARTUCHOS PARA ARMAS, CON PROYECTIL INERTE, o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE","1.3C",,2021-12-01
"waybill_materiales_peligrosos_283","0418","BENGALAS DE SUPERFICIE","1.1G",,2021-12-01
"waybill_materiales_peligrosos_284","0419","BENGALAS DE SUPERFICIE","1.2G",,2021-12-01
"waybill_materiales_peligrosos_285","0420","BENGALAS AEREAS","1.1G",,2021-12-01
"waybill_materiales_peligrosos_286","0421","BENGALAS AEREAS","1.2G",,2021-12-01
"waybill_materiales_peligrosos_287","0424","PROYECTILES inertes con trazador","1.3G",,2021-12-01
"waybill_materiales_peligrosos_288","0425","PROYECTILES inertes con trazador","1.4G",,2021-12-01
"waybill_materiales_peligrosos_289","0426","PROYECTILES con carga detonante o carga expulsora","1.2F",,2021-12-01
"waybill_materiales_peligrosos_290","0427","PROYECTILES con carga detonante o carga expulsora","1.4F",,2021-12-01
"waybill_materiales_peligrosos_291","0428","OBJETOS PIROTECNICOS para usos técnicos","1.1G",,2021-12-01
"waybill_materiales_peligrosos_292","0429","OBJETOS PIROTECNICOS para usos técnicos","1.2G",,2021-12-01
"waybill_materiales_peligrosos_293","0430","OBJETOS PIROTECNICOS para usos técnicos","1.3G",,2021-12-01
"waybill_materiales_peligrosos_294","0431","OBJETOS PIROTECNICOS para usos técnicos","1.4G",,2021-12-01
"waybill_materiales_peligrosos_295","0432","OBJETOS PIROTECNICOS para usos técnicos","1.4S",,2021-12-01
"waybill_materiales_peligrosos_296","0433","PASTA DE POLVORA HUMEDECIDA con un mínimo de 17%, en masa, de alcohol","1.1C",,2021-12-01
"waybill_materiales_peligrosos_297","0434","PROYECTILES con carga detonante o carga expulsora","1.2G",,2021-12-01
"waybill_materiales_peligrosos_298","0435","PROYECTILES con carga detonante o carga expulsora","1.4G",,2021-12-01
"waybill_materiales_peligrosos_299","0436","COHETES con carga expulsora","1.2C",,2021-12-01
"waybill_materiales_peligrosos_300","0437","COHETES con carga expulsora","1.3C",,2021-12-01
"waybill_materiales_peligrosos_301","0438","COHETES con carga expulsora","1.4C",,2021-12-01
"waybill_materiales_peligrosos_302","0439","CARGAS HUECAS sin detonador","1.2D",,2021-12-01
"waybill_materiales_peligrosos_303","0440","CARGAS HUECAS sin detonador","1.4D",,2021-12-01
"waybill_materiales_peligrosos_304","0441","CARGAS HUECAS sin detonador","1.4S",,2021-12-01
"waybill_materiales_peligrosos_305","0442","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador","1.1D",,2021-12-01
"waybill_materiales_peligrosos_306","0443","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador","1.2D",,2021-12-01
"waybill_materiales_peligrosos_307","0444","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador","1.4D",,2021-12-01
"waybill_materiales_peligrosos_308","0445","CARGAS EXPLOSIVAS PARA USOS CIVILES, sin detonador","1.4S",,2021-12-01
"waybill_materiales_peligrosos_309","0446","VAINAS COMBUSTIBLES VACIAS, SIN CEBO","1.4C",,2021-12-01
"waybill_materiales_peligrosos_310","0447","VAINAS COMBUSTIBLES VACIAS, SIN CEBO","1.3C",,2021-12-01
"waybill_materiales_peligrosos_311","0448","ACIDO 5-MERCAPTOTETRAZOL-1-ACETICO","1.4C",,2021-12-01
"waybill_materiales_peligrosos_312","0449","TORPEDOS CON COMBUSTIBLE LIQUIDO, con o sin carga explosiva","1.1J",,2021-12-01
"waybill_materiales_peligrosos_313","0450","TORPEDOS CON COMBUSTIBLE LIQUIDO, con cabeza inerte","1.3J",,2021-12-01
"waybill_materiales_peligrosos_314","0451","TORPEDOS con carga explosiva","1.1D",,2021-12-01
"waybill_materiales_peligrosos_315","0452","GRANADAS DE EJERCICIOS, de mano o de fusil","1.4G",,2021-12-01
"waybill_materiales_peligrosos_316","0453","COHETES LANZACABOS","1.4G",,2021-12-01
"waybill_materiales_peligrosos_317","0454","INICIADORES","1.4S",,2021-12-01
"waybill_materiales_peligrosos_318","0455","DETONADORES NO ELECTRICOS para voladuras","1.4S",,2021-12-01
"waybill_materiales_peligrosos_319","0456","DETONADORES ELECTRICOS para voladuras","1.4S",,2021-12-01
"waybill_materiales_peligrosos_320","0457","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO","1.1D",,2021-12-01
"waybill_materiales_peligrosos_321","0458","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO","1.2D",,2021-12-01
"waybill_materiales_peligrosos_322","0459","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO","1.4D",,2021-12-01
"waybill_materiales_peligrosos_323","0460","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO","1.4S",,2021-12-01
"waybill_materiales_peligrosos_324","0461","COMPONENTES DE CADENAS DE EXPLOSIVOS N.E.P.","1.1B",,2021-12-01
"waybill_materiales_peligrosos_325","0462","OBJETOS EXPLOSIVOS, N.E.P.","1.1C",,2021-12-01
"waybill_materiales_peligrosos_326","0463","OBJETOS EXPLOSIVOS, N.E.P.","1.1D",,2021-12-01
"waybill_materiales_peligrosos_327","0464","OBJETOS EXPLOSIVOS, N.E.P.","1.1E",,2021-12-01
"waybill_materiales_peligrosos_328","0465","OBJETOS EXPLOSIVOS, N.E.P.","1.1F",,2021-12-01
"waybill_materiales_peligrosos_329","0466","OBJETOS EXPLOSIVOS, N.E.P.","1.2C",,2021-12-01
"waybill_materiales_peligrosos_330","0467","OBJETOS EXPLOSIVOS, N.E.P.","1.2D",,2021-12-01
"waybill_materiales_peligrosos_331","0468","OBJETOS EXPLOSIVOS, N.E.P.","1.2E",,2021-12-01
"waybill_materiales_peligrosos_332","0469","OBJETOS EXPLOSIVOS, N.E.P","1.2F",,2021-12-01
"waybill_materiales_peligrosos_333","0470","OBJETOS EXPLOSIVOS, N.E.P","1.3C",,2021-12-01
"waybill_materiales_peligrosos_334","0471","OBJETOS EXPLOSIVOS, N.E.P","1.4E",,2021-12-01
"waybill_materiales_peligrosos_335","0472","OBJETOS EXPLOSIVOS, N.E.P","1.4F",,2021-12-01
"waybill_materiales_peligrosos_336","0473","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.1A",,2021-12-01
"waybill_materiales_peligrosos_337","0474","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.1C",,2021-12-01
"waybill_materiales_peligrosos_338","0475","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.1D",,2021-12-01
"waybill_materiales_peligrosos_339","0476","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.1G",,2021-12-01
"waybill_materiales_peligrosos_340","0477","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.3C",,2021-12-01
"waybill_materiales_peligrosos_341","0478","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.3G",,2021-12-01
"waybill_materiales_peligrosos_342","0479","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.4C",,2021-12-01
"waybill_materiales_peligrosos_343","0480","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.4D",,2021-12-01
"waybill_materiales_peligrosos_344","0481","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.4S",,2021-12-01
"waybill_materiales_peligrosos_345","0482","SUBSTANCIAS EXPLOSIVAS MUY INSENSIBLES (SUBSTANCIAS EMI), N.E.P.","1.5D",,2021-12-01
"waybill_materiales_peligrosos_346","0483","CICLOTRIMETILENTRINITRAMINA (CICLONITA; HEXOGENO; RDX) DESENSIBILIZADA","1.1D",,2021-12-01
"waybill_materiales_peligrosos_347","0484","CICLOTETRAMETILENTETRANITRA-MINA (OCTOGENO; HMX) DESENSIBILIZADA","1.1D",,2021-12-01
"waybill_materiales_peligrosos_348","0485","SUBSTANCIAS EXPLOSIVAS, N.E.P.","1.4G",,2021-12-01
"waybill_materiales_peligrosos_349","0486","OBJETOS EXPLOSIVOS EXTREMADAMENTE INSENSIBLES (ARTICULOS EEI)","1.6N",,2021-12-01
"waybill_materiales_peligrosos_350","0487","SEÑALES FUMIGENAS","1.3G",,2021-12-01
"waybill_materiales_peligrosos_351","0488","MUNICIONES PARA PRACTICAS","1.3G",,2021-12-01
"waybill_materiales_peligrosos_352","0489","DINITROGLICOLURILO (DINGU)","1.1D",,2021-12-01
"waybill_materiales_peligrosos_353","0490","NITROTRIAZOLONA (NTO)","1.1D",,2021-12-01
"waybill_materiales_peligrosos_354","0491","CARGAS PROPULSORAS","1.4C",,2021-12-01
"waybill_materiales_peligrosos_355","0492","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL ","1.3G",,2021-12-01
"waybill_materiales_peligrosos_356","0493","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL ","1.4G",,2021-12-01
"waybill_materiales_peligrosos_357","0494","DISPOSITIVOS PORTADORES DE CARGAS HUECAS, para perforación de pozos de petróleo","1.4D",,2021-12-01
"waybill_materiales_peligrosos_358","0495","PROPULSANTE LIQUIDO","1.3C",,2021-12-01
"waybill_materiales_peligrosos_359","0496","OCTONAL (ALDEHIDO N OCTILICO)","1.1D",,2021-12-01
"waybill_materiales_peligrosos_360","0497","PROPULSANTE LIQUIDO","1.1C",,2021-12-01
"waybill_materiales_peligrosos_361","0498","PROPULSANTE SOLIDO","1.1C",,2021-12-01
"waybill_materiales_peligrosos_362","0499","PROPULSANTE SOLIDO","1.3C",,2021-12-01
"waybill_materiales_peligrosos_363","0500","GRUPOS DE DETONADORES, NO ELECTRICOS para voladura","1.4S",,2021-12-01
"waybill_materiales_peligrosos_364","0501","PROPULSANTE SOLIDO","1.4C",,2021-12-01
"waybill_materiales_peligrosos_365","0502","COHETES con cabeza inerte","1.2C",,2021-12-01
"waybill_materiales_peligrosos_366","0503","INFLADORES DE BOLSAS DE AIRE o MODULOS DE BOLSAS DE AIRE o PRETENSORES DE CINTURONES DE SEGURIDAD","1.4G",,2021-12-01
"waybill_materiales_peligrosos_367","0504","1H-TETRAZOL","1.1D",,2021-12-01
"waybill_materiales_peligrosos_368","0505","SEÑALES DE SOCORRO para barcos","i.4G",,2021-12-01
"waybill_materiales_peligrosos_369","0506","SEÑALES DE SOCORRO PARA BARCOS","1.4S",,2021-12-01
"waybill_materiales_peligrosos_370","0507","SEÑALES FUMIGENAS","1.4S",,2021-12-01
"waybill_materiales_peligrosos_371","0508","1-HIDROXIBENZOTRIAZOL, ANHIDRO, seco o humedecido con menos del 20%, en masa, de agua","1.3C",,2021-12-01
"waybill_materiales_peligrosos_372","0509","POLVORA SIN HUMO","1.4C",,2021-12-01
"waybill_materiales_peligrosos_373","1001","ACETILENO DISUELTO",2.1,,2021-12-01
"waybill_materiales_peligrosos_374","1002","AIRE COMPRIMIDO",2.2,,2021-12-01
"waybill_materiales_peligrosos_375","1003","AIRE LIQUIDO REFRIGERADO",2.2,5.1,2021-12-01
"waybill_materiales_peligrosos_376","1005","AMONIACO, ANHIDRO",2.3,8,2021-12-01
"waybill_materiales_peligrosos_377","1006","ARGON COMPRIMIDO",2.2,,2021-12-01
"waybill_materiales_peligrosos_378","1008","TRIFLUORURO DE BORO",2.3,8,2021-12-01
"waybill_materiales_peligrosos_379","1009","BROMOTRIFLUOROMETANO (GAS REFRIGERANTE R13B1)",2.2,,2021-12-01
"waybill_materiales_peligrosos_380","1010","BUTADIENOS ESTABILIZADOS o MEZCLA ESTABILIZADA DE BUTADIENOS E HIDROCARBUROS, que contengan más del 40% de butadienos.",2.1,,2021-12-01
"waybill_materiales_peligrosos_381","1011","BUTANO",2.1,,2021-12-01
"waybill_materiales_peligrosos_382","1012","BUTILENO",2.1,,2021-12-01
"waybill_materiales_peligrosos_383","1013","DIOXIDO DE CARBONO",2.2,,2021-12-01
"waybill_materiales_peligrosos_384","1016","MONOXIDO DE CARBONO COMPRIMIDO",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_385","1017","CLORO",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_386","1018","CLORODIFLUOROMETANO (GAS REFRIGERANTE R 22)",2.2,,2021-12-01
"waybill_materiales_peligrosos_387","1020","CLOROPENTAFLUOROETANO (GAS REFRIGERANTE R 115)",2.2,,2021-12-01
"waybill_materiales_peligrosos_388","1021","1-CLORO-1,2,2,2 TETRAFLUOROETANO (GAS REFRIGERANTE R124)",2.2,,2021-12-01
"waybill_materiales_peligrosos_389","1022","CLOROTRIFLUOROMETANO (GAS REFRIGERANTE R13)",2.2,,2021-12-01
"waybill_materiales_peligrosos_390","1023","GAS DE HULLA COMPRIMIDO",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_391","1026","CIANOGENO",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_392","1027","CICLOPROPANO",2.1,,2021-12-01
"waybill_materiales_peligrosos_393","1028","DICLORODIFLUOROMETANO (GAS REFRIGERANTE R 12)",2.2,,2021-12-01
"waybill_materiales_peligrosos_394","1029","DICLOROFLUOROMETANO (GAS REFRIGERANTE R 21)",2.2,,2021-12-01
"waybill_materiales_peligrosos_395","1030","1,1-DIFLUOROETANO (GAS REFRIGERANTE R 152a)",2.1,,2021-12-01
"waybill_materiales_peligrosos_396","1032","DIMETILAMINA ANHIDRA",2.1,,2021-12-01
"waybill_materiales_peligrosos_397","1033","ETER METILICO",2.1,,2021-12-01
"waybill_materiales_peligrosos_398","1035","ETANO",2.1,,2021-12-01
"waybill_materiales_peligrosos_399","1036","ETILAMINA",2.1,,2021-12-01
"waybill_materiales_peligrosos_400","1037","CLORURO DE ETILO",2.1,,2021-12-01
"waybill_materiales_peligrosos_401","1038","ETILENO LIQUIDO REFRIGERADO",2.1,,2021-12-01
"waybill_materiales_peligrosos_402","1039","ETER ETIL METILICO",2.1,,2021-12-01
"waybill_materiales_peligrosos_403","1040","OXIDO DE ETILENO u OXIDO DE ETILENO CON NITROGENO hasta una presión total de 1 MPa (10 bar) a 50°C",2.3,2.1,2021-12-01
"waybill_materiales_peligrosos_404","1041","MEZCLA DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO que contenga más de 9% pero no más de 87% de óxido de etileno",2.1,,2021-12-01
"waybill_materiales_peligrosos_405","1043","SOLUCIONES AMONIACALES FERTILIZANTES con amoniaco libre",2.2,,2021-12-01
"waybill_materiales_peligrosos_406","1044","EXTINTORES DE INCENDIOS con gas comprimido o licuado",2.2,,2021-12-01
"waybill_materiales_peligrosos_407","1045","FLUOR COMPRIMIDO",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_408","1046","HELIO COMPRIMIDO",2.2,,2021-12-01
"waybill_materiales_peligrosos_409","1048","BROMURO DE HIDROGENO ANHIDRO (ACIDO BROMHIDRICO)",2.3,8,2021-12-01
"waybill_materiales_peligrosos_410","1049","HIDROGENO COMPRIMIDO",2.1,,2021-12-01
"waybill_materiales_peligrosos_411","1050","CLORURO DE HIDROGENO ANHIDRO (ACIDO CLORHIDRICO)",2.3,8,2021-12-01
"waybill_materiales_peligrosos_412","1051","CIANURO DE HIDROGENO ANHIDRO ESTABILIZADO con menos de 3% de agua (ACIDO CIANHIDRICO)",6.1,3,2021-12-01
"waybill_materiales_peligrosos_413","1052","FLUORURO DE HIDROGENO ANHIDRO (ACIDO FLUORHIDRICO)",8,6.1,2021-12-01
"waybill_materiales_peligrosos_414","1053","SULFURO DE HIDROGENO (ACIDO SULFHIDRICO)",2.3,2.1,2021-12-01
