id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_1859,04,EF1179,Yarecuato,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1860,04,EF1180,Guascaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1861,04,EF1181,Mercado,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1862,04,EF1182,Chucandiran,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1863,04,EF1183,Tinguindin,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1864,04,EF1184,Plaka KM. IB-125,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1865,04,EF1185,Santa Clara,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1866,04,EF1186,Salitre,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1867,04,EF1187,Los Reyes,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1868,04,EF1188,Zula,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1869,04,EF1189,La Labor Vieja,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1870,04,EF1190,Margaro,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1871,04,EF1191,Rancho Viejo,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1872,04,EF1192,Alcalde,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1873,04,EF1193,El Zorrillo,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1874,04,EF1194,Gaspar,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1875,04,EF1195,La Esperanza,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1876,04,EF1196,Navarro,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1877,04,EF1197,Atotonilco,Mexico,,IC,2021-06-01
waybill_complemento_estacion_1878,04,EF1198,Barajas,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1879,04,EF1199,Atarjea,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1880,04,EF1200,La Calle,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1881,04,EF1201,Tres Mezquites,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1882,04,EF1202,Los angeles,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1883,04,EF1203,Villachuato,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1884,04,EF1204,Tunillas,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1885,04,EF1205,El Sabino,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1886,04,EF1206,Curimeo,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1887,04,EF1207,Magdacuaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1888,04,EF1208,Panindicuaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1889,04,EF1209,San Elias,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1890,04,EF1210,Zipimeo,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1891,04,EF1211,Villa Jimenez,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1892,04,EF1212,Tariacuri,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1893,04,EF1213,Jauja,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1894,04,EF1214,Viscosa,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1895,04,EF1215,Zacapu,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1896,04,EF1216,Ortega,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1897,04,EF1217,El Cortijo,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1898,04,EF1218,Comanja,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1899,04,EF1219,Escobillas,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1900,04,EF1220,Zirondaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1901,04,EF1221,Oponquio,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1902,04,EF1222,Puacuaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1903,04,EF1223,Erongaricuaro,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1904,04,EF1224,Lomitas,Mexico,,IB,2021-06-01
waybill_complemento_estacion_1905,04,EF1225,San Julian,Mexico,,J,2021-06-01
waybill_complemento_estacion_1906,04,EF1226,Aguanaval,Mexico,,J,2021-06-01
waybill_complemento_estacion_1907,04,EF1227,Espuela Arenera,Mexico,,J,2021-06-01
waybill_complemento_estacion_1908,04,EF1228,El Fresno,Mexico,,J,2021-06-01
waybill_complemento_estacion_1909,04,EF1229,Gilita,Mexico,,J,2021-06-01
waybill_complemento_estacion_1910,04,EF1230,La Fe,Mexico,,J,2021-06-01
waybill_complemento_estacion_1911,04,EF1231,Claudio,Mexico,,J,2021-06-01
waybill_complemento_estacion_1912,04,EF1232,Ojo de Agua,Mexico,,J,2021-06-01
waybill_complemento_estacion_1913,04,EF1233,Hornos,Mexico,,J,2021-06-01
waybill_complemento_estacion_1914,04,EF1234,Viesca,Mexico,,J,2021-06-01
waybill_complemento_estacion_1915,04,EF1235,Ixtaltepec,Mexico,,K,2021-06-01
waybill_complemento_estacion_1916,04,EF1236,La Planta,Mexico,,K,2021-06-01
waybill_complemento_estacion_1917,04,EF1237,Juchitan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1918,04,EF1238,General Charis,Mexico,,K,2021-06-01
waybill_complemento_estacion_1919,04,EF1239,Salineras,Mexico,,K,2021-06-01
waybill_complemento_estacion_1920,04,EF1240,Union Hidalgo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1921,04,EF1241,Yolanda,Mexico,,K,2021-06-01
waybill_complemento_estacion_1922,04,EF1242,San Dionicio,Mexico,,K,2021-06-01
waybill_complemento_estacion_1923,04,EF1243,La Riqueza,Mexico,,K,2021-06-01
waybill_complemento_estacion_1924,04,EF1244,Sidar,Mexico,,K,2021-06-01
waybill_complemento_estacion_1925,04,EF1245,Las Palmas,Mexico,,K,2021-06-01
waybill_complemento_estacion_1926,04,EF1246,Reforma,Mexico,,K,2021-06-01
waybill_complemento_estacion_1927,04,EF1247,Cabestrada,Mexico,,K,2021-06-01
waybill_complemento_estacion_1928,04,EF1248,Las Anonas,Mexico,,K,2021-06-01
waybill_complemento_estacion_1929,04,EF1249,Chahuites,Mexico,,K,2021-06-01
waybill_complemento_estacion_1930,04,EF1250,Elias Castro Ortega,Mexico,,K,2021-06-01
waybill_complemento_estacion_1931,04,EF1251,San Ramon,Mexico,,K,2021-06-01
waybill_complemento_estacion_1932,04,EF1252,Aurora,Mexico,,K,2021-06-01
waybill_complemento_estacion_1933,04,EF1253,Arriaga,Mexico,,K,2021-06-01
waybill_complemento_estacion_1934,04,EF1254,San Antolin,Mexico,,K,2021-06-01
waybill_complemento_estacion_1935,04,EF1255,Tonala,Mexico,,K,2021-06-01
waybill_complemento_estacion_1936,04,EF1256,Esmeralda,Mexico,,K,2021-06-01
waybill_complemento_estacion_1937,04,EF1257,La Polka,Mexico,,K,2021-06-01
waybill_complemento_estacion_1938,04,EF1258,Caba�a,Mexico,,K,2021-06-01
waybill_complemento_estacion_1939,04,EF1259,Amates,Mexico,,K,2021-06-01
waybill_complemento_estacion_1940,04,EF1260,Mojarras,Mexico,,K,2021-06-01
waybill_complemento_estacion_1941,04,EF1261,Andres,Mexico,,K,2021-06-01
waybill_complemento_estacion_1942,04,EF1262,Tres Picos,Mexico,,K,2021-06-01
waybill_complemento_estacion_1943,04,EF1263,Indalecio,Mexico,,K,2021-06-01
waybill_complemento_estacion_1944,04,EF1264,Ricardo Flores Magon,Mexico,,K,2021-06-01
waybill_complemento_estacion_1945,04,EF1265,Los Patos,Mexico,,K,2021-06-01
waybill_complemento_estacion_1946,04,EF1266,Joaquin Amaron,Mexico,,K,2021-06-01
waybill_complemento_estacion_1947,04,EF1267,San Isidro,Mexico,,K,2021-06-01
waybill_complemento_estacion_1948,04,EF1268,Colonia Central,Mexico,,K,2021-06-01
waybill_complemento_estacion_1949,04,EF1269,Nancinapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1950,04,EF1270,Urbina,Mexico,,K,2021-06-01
waybill_complemento_estacion_1951,04,EF1271,Pijijiapan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1952,04,EF1272,Echegaray,Mexico,,K,2021-06-01
waybill_complemento_estacion_1953,04,EF1273,El Progreso,Mexico,,K,2021-06-01
waybill_complemento_estacion_1954,04,EF1274,El Carmen,Mexico,,K,2021-06-01
waybill_complemento_estacion_1955,04,EF1275,Margaritas,Mexico,,K,2021-06-01
waybill_complemento_estacion_1956,04,EF1276,Polmorada,Mexico,,K,2021-06-01
waybill_complemento_estacion_1957,04,EF1277,Jerico,Mexico,,K,2021-06-01
waybill_complemento_estacion_1958,04,EF1278,Leon Brindis,Mexico,,K,2021-06-01
waybill_complemento_estacion_1959,04,EF1279,Valdivia,Mexico,,K,2021-06-01
waybill_complemento_estacion_1960,04,EF1280,Mapastepec,Mexico,,K,2021-06-01
waybill_complemento_estacion_1961,04,EF1281,Barrancon,Mexico,,K,2021-06-01
waybill_complemento_estacion_1962,04,EF1282,La Playa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1963,04,EF1283,Sesecapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1964,04,EF1284,Ulapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1965,04,EF1285,El Pataste,Mexico,,K,2021-06-01
waybill_complemento_estacion_1966,04,EF1286,La Bonanza,Mexico,,K,2021-06-01
waybill_complemento_estacion_1967,04,EF1287,Socomusco,Mexico,,K,2021-06-01
waybill_complemento_estacion_1968,04,EF1288,Acapetahua,Mexico,,K,2021-06-01
waybill_complemento_estacion_1969,04,EF1289,Zorrillo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1970,04,EF1290,La Acacia,Mexico,,K,2021-06-01
waybill_complemento_estacion_1971,04,EF1291,Zacualpan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1972,04,EF1292,Villa de Comaltitlan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1973,04,EF1293,Despoblado,Mexico,,K,2021-06-01
waybill_complemento_estacion_1974,04,EF1294,Saltillo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1975,04,EF1295,Montecristo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1976,04,EF1296,Huixtla,Mexico,,K,2021-06-01
waybill_complemento_estacion_1977,04,EF1297,Tuzantan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1978,04,EF1298,Islamapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1979,04,EF1299,Chamulapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1980,04,EF1300,Cuyamiapa,Mexico,,K,2021-06-01
waybill_complemento_estacion_1981,04,EF1301,Huehuetan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1982,04,EF1302,22 de Mayo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1983,04,EF1303,Tapachula,Mexico,,K,2021-06-01
waybill_complemento_estacion_1984,04,EF1304,Los Toros,Mexico,,K,2021-06-01
waybill_complemento_estacion_1985,04,EF1305,Congregacion Reforma,Mexico,,K,2021-06-01
waybill_complemento_estacion_1986,04,EF1306,El Manzano,Mexico,,K,2021-06-01
waybill_complemento_estacion_1987,04,EF1307,La Soledad,Mexico,,K,2021-06-01
waybill_complemento_estacion_1988,04,EF1308,Cahuacan,Mexico,,K,2021-06-01
waybill_complemento_estacion_1989,04,EF1309,Ejido 20 de Noviembre,Mexico,,K,2021-06-01
waybill_complemento_estacion_1990,04,EF1310,Tres Hermanos,Mexico,,K,2021-06-01
waybill_complemento_estacion_1991,04,EF1311,El Silencio,Mexico,,K,2021-06-01
waybill_complemento_estacion_1992,04,EF1312,La Gloria,Mexico,,K,2021-06-01
waybill_complemento_estacion_1993,04,EF1313,El Dorado,Mexico,,K,2021-06-01
waybill_complemento_estacion_1994,04,EF1314,Los Fideles,Mexico,,K,2021-06-01
waybill_complemento_estacion_1995,04,EF1315,EL Campito,Mexico,,K,2021-06-01
waybill_complemento_estacion_1996,04,EF1316,La Platanera,Mexico,,K,2021-06-01
waybill_complemento_estacion_1997,04,EF1317,Ciudad Hidalgo,Mexico,,K,2021-06-01
waybill_complemento_estacion_1998,04,EF1318,Puerto Madero,Mexico,,KA,2021-06-01
waybill_complemento_estacion_1999,04,EF1319,Canada,Mexico,,L,2021-06-01
waybill_complemento_estacion_2000,04,EF1320,Jaltomate,Mexico,,L,2021-06-01
waybill_complemento_estacion_2001,04,EF1321,Amapola del Rio,Mexico,,L,2021-06-01
waybill_complemento_estacion_2002,04,EF1322,Gallardo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2003,04,EF1323,El Tule,Mexico,,L,2021-06-01
waybill_complemento_estacion_2004,04,EF1324,Villa Juarez,Mexico,,L,2021-06-01
waybill_complemento_estacion_2005,04,EF1325,San Juan del Rio,Mexico,,L,2021-06-01
waybill_complemento_estacion_2006,04,EF1326,San Gil,Mexico,,L,2021-06-01
waybill_complemento_estacion_2007,04,EF1327,Bimbaletes,Mexico,,L,2021-06-01
waybill_complemento_estacion_2008,04,EF1328,Loreto,Mexico,,L,2021-06-01
waybill_complemento_estacion_2009,04,EF1329,Genaro,Mexico,,L,2021-06-01
waybill_complemento_estacion_2010,04,EF1330,Tauro,Mexico,,L,2021-06-01
waybill_complemento_estacion_2011,04,EF1331,La Honda,Mexico,,L,2021-06-01
waybill_complemento_estacion_2012,04,EF1332,La Olma,Mexico,,L,2021-06-01
waybill_complemento_estacion_2013,04,EF1333,Peron Blanco,Mexico,,L,2021-06-01
waybill_complemento_estacion_2014,04,EF1334,Salinas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2015,04,EF1335,Sotol,Mexico,,L,2021-06-01
waybill_complemento_estacion_2016,04,EF1336,El Jaibito,Mexico,,L,2021-06-01
waybill_complemento_estacion_2017,04,EF1337,Espiritu Santo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2018,04,EF1338,Tolosa,Mexico,,L,2021-06-01
waybill_complemento_estacion_2019,04,EF1339,Ipi�a,Mexico,,L,2021-06-01
waybill_complemento_estacion_2020,04,EF1340,Arenal,Mexico,,L,2021-06-01
waybill_complemento_estacion_2021,04,EF1341,El Viejo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2022,04,EF1342,El Corte,Mexico,,L,2021-06-01
waybill_complemento_estacion_2023,04,EF1343,Julian Carrillo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2024,04,EF1344,Palmar Primero,Mexico,,L,2021-06-01
waybill_complemento_estacion_2025,04,EF1345,Ojo Zarco,Mexico,,L,2021-06-01
waybill_complemento_estacion_2026,04,EF1346,Estanzuela,Mexico,,L,2021-06-01
waybill_complemento_estacion_2027,04,EF1347,Alonso,Mexico,,L,2021-06-01
waybill_complemento_estacion_2028,04,EF1348,Techa,Mexico,,L,2021-06-01
waybill_complemento_estacion_2029,04,EF1349,Ventura,Mexico,,L,2021-06-01
waybill_complemento_estacion_2030,04,EF1350,Corcovada,Mexico,,L,2021-06-01
waybill_complemento_estacion_2031,04,EF1351,Pozo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2032,04,EF1352,Los Venaditos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2033,04,EF1353,Peotillos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2034,04,EF1354,San Ignacio,Mexico,,L,2021-06-01
waybill_complemento_estacion_2035,04,EF1355,Silos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2036,04,EF1356,Villar,Mexico,,L,2021-06-01
waybill_complemento_estacion_2037,04,EF1357,La Joya,Mexico,,L,2021-06-01
waybill_complemento_estacion_2038,04,EF1358,Monta�a,Mexico,,L,2021-06-01
waybill_complemento_estacion_2039,04,EF1359,Cerritos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2040,04,EF1360,El Gato,Mexico,,L,2021-06-01
waybill_complemento_estacion_2041,04,EF1361,La Borreguita,Mexico,,L,2021-06-01
waybill_complemento_estacion_2042,04,EF1362,El Tejocote,Mexico,,L,2021-06-01
waybill_complemento_estacion_2043,04,EF1363,San Bartolo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2044,04,EF1364,EL Viejo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2045,04,EF1365,Las Tablas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2046,04,EF1366,Los Anteojos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2047,04,EF1367,El Divisadero,Mexico,,L,2021-06-01
waybill_complemento_estacion_2048,04,EF1368,El Duro,Mexico,,L,2021-06-01
waybill_complemento_estacion_2049,04,EF1369,La Cinta,Mexico,,L,2021-06-01
waybill_complemento_estacion_2050,04,EF1370,Cardenas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2051,04,EF1371,La Presa,Mexico,,L,2021-06-01
waybill_complemento_estacion_2052,04,EF1372,La Bomba,Mexico,,L,2021-06-01
waybill_complemento_estacion_2053,04,EF1373,Escontria,Mexico,,L,2021-06-01
waybill_complemento_estacion_2054,04,EF1374,La Labor,Mexico,,L,2021-06-01
waybill_complemento_estacion_2055,04,EF1375,Las Candas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2056,04,EF1376,Espinazo de Diablo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2057,04,EF1377,Venastequi,Mexico,,L,2021-06-01
waybill_complemento_estacion_2058,04,EF1378,El Balcon,Mexico,,L,2021-06-01
waybill_complemento_estacion_2059,04,EF1379,Zacate,Mexico,,L,2021-06-01
waybill_complemento_estacion_2060,04,EF1380,Cafetal,Mexico,,L,2021-06-01
waybill_complemento_estacion_2061,04,EF1381,Tamasopo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2062,04,EF1382,La Changa,Mexico,,L,2021-06-01
waybill_complemento_estacion_2063,04,EF1383,Abacatan,Mexico,,L,2021-06-01
waybill_complemento_estacion_2064,04,EF1384,Tambaca,Mexico,,L,2021-06-01
waybill_complemento_estacion_2065,04,EF1385,Rascon,Mexico,,L,2021-06-01
waybill_complemento_estacion_2066,04,EF1386,San Dieguito,Mexico,,L,2021-06-01
waybill_complemento_estacion_2067,04,EF1387,Las Crucitas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2068,04,EF1388,Quinientos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2069,04,EF1389,Micos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2070,04,EF1390,Pago Pago,Mexico,,L,2021-06-01
waybill_complemento_estacion_2071,04,EF1391,San Mateo,Mexico,,L,2021-06-01
waybill_complemento_estacion_2072,04,EF1392,Valles,Mexico,,L,2021-06-01
waybill_complemento_estacion_2073,04,EF1393,El Abra,Mexico,,L,2021-06-01
waybill_complemento_estacion_2074,04,EF1394,Tanimul,Mexico,,L,2021-06-01
waybill_complemento_estacion_2075,04,EF1395,Las Palmas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2076,04,EF1396,Tamuin,Mexico,,L,2021-06-01
waybill_complemento_estacion_2077,04,EF1397,El Coco,Mexico,,L,2021-06-01
waybill_complemento_estacion_2078,04,EF1398,Celis,Mexico,,L,2021-06-01
waybill_complemento_estacion_2079,04,EF1399,Velasco,Mexico,,L,2021-06-01
waybill_complemento_estacion_2080,04,EF1400,Auza,Mexico,,L,2021-06-01
waybill_complemento_estacion_2081,04,EF1401,ebano,Mexico,,L,2021-06-01
waybill_complemento_estacion_2082,04,EF1402,Ferronales,Mexico,,L,2021-06-01
waybill_complemento_estacion_2083,04,EF1403,Chi Jol,Mexico,,L,2021-06-01
waybill_complemento_estacion_2084,04,EF1404,Mendez,Mexico,,L,2021-06-01
waybill_complemento_estacion_2085,04,EF1405,Lazaro Cardenas,Mexico,,L,2021-06-01
waybill_complemento_estacion_2086,04,EF1406,Chila,Mexico,,L,2021-06-01
waybill_complemento_estacion_2087,04,EF1407,El Claron,Mexico,,L,2021-06-01
waybill_complemento_estacion_2088,04,EF1408,Ochoa,Mexico,,L,2021-06-01
waybill_complemento_estacion_2089,04,EF1409,Ferroautlan,Mexico,,L,2021-06-01
waybill_complemento_estacion_2090,04,EF1410,Tamos,Mexico,,L,2021-06-01
waybill_complemento_estacion_2091,04,EF1411,Tampico,Mexico,,L,2021-06-01
waybill_complemento_estacion_2092,04,EF1412,arbol Grande,Mexico,,L,2021-06-01
waybill_complemento_estacion_2093,04,EF1413,Dora Cecilia,Mexico,,L,2021-06-01
waybill_complemento_estacion_2094,04,EF1414,La Angostura,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2095,04,EF1415,Pastora,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2096,04,EF1416,Cirio,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2097,04,EF1417,Zuciga,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2098,04,EF1418,Naranjal,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2099,04,EF1419,Rio verde,Mexico,,LA,2021-06-01
waybill_complemento_estacion_2100,04,EF1420,Ciudad Madero,Mexico,,M,2021-06-01
waybill_complemento_estacion_2101,04,EF1421,Germinal,Mexico,,M,2021-06-01
waybill_complemento_estacion_2102,04,EF1422,Miramar,Mexico,,M,2021-06-01
waybill_complemento_estacion_2103,04,EF1423,Altamira,Mexico,,M,2021-06-01
waybill_complemento_estacion_2104,04,EF1424,Colonia,Mexico,,M,2021-06-01
waybill_complemento_estacion_2105,04,EF1425,Cervantes,Mexico,,M,2021-06-01
waybill_complemento_estacion_2106,04,EF1426,San Carlitos,Mexico,,M,2021-06-01
waybill_complemento_estacion_2107,04,EF1427,El Esfuerzo,Mexico,,M,2021-06-01
waybill_complemento_estacion_2108,04,EF1428,Los Enteros,Mexico,,M,2021-06-01
waybill_complemento_estacion_2109,04,EF1429,Cuauhtemoc,Mexico,,M,2021-06-01
waybill_complemento_estacion_2110,04,EF1430,Los Platanos,Mexico,,M,2021-06-01
waybill_complemento_estacion_2111,04,EF1431,Chocoy,Mexico,,M,2021-06-01
waybill_complemento_estacion_2112,04,EF1432,Manuel,Mexico,,M,2021-06-01
waybill_complemento_estacion_2113,04,EF1433,Gonzalez,Mexico,,M,2021-06-01
waybill_complemento_estacion_2114,04,EF1434,El Bernal,Mexico,,M,2021-06-01
waybill_complemento_estacion_2115,04,EF1435,Rosillo,Mexico,,M,2021-06-01
waybill_complemento_estacion_2116,04,EF1436,Pretil,Mexico,,M,2021-06-01
waybill_complemento_estacion_2117,04,EF1437,Calles,Mexico,,M,2021-06-01
waybill_complemento_estacion_2118,04,EF1438,Escandon,Mexico,,M,2021-06-01
waybill_complemento_estacion_2119,04,EF1439,Ignacio Zaragoza,Mexico,,M,2021-06-01
waybill_complemento_estacion_2120,04,EF1440,Forlon,Mexico,,M,2021-06-01
waybill_complemento_estacion_2121,04,EF1441,San Francisco,Mexico,,M,2021-06-01
waybill_complemento_estacion_2122,04,EF1442,Lavin,Mexico,,M,2021-06-01
waybill_complemento_estacion_2123,04,EF1443,Zorrilla,Mexico,,M,2021-06-01
waybill_complemento_estacion_2124,04,EF1444,Rosa,Mexico,,M,2021-06-01
waybill_complemento_estacion_2125,04,EF1445,Ciudad Victoria,Mexico,,M,2021-06-01
waybill_complemento_estacion_2126,04,EF1446,La Mision,Mexico,,M,2021-06-01
waybill_complemento_estacion_2127,04,EF1447,Caballeros,Mexico,,M,2021-06-01
waybill_complemento_estacion_2128,04,EF1448,Ceramica,Mexico,,M,2021-06-01
waybill_complemento_estacion_2129,04,EF1449,Carbonero,Mexico,,M,2021-06-01
waybill_complemento_estacion_2130,04,EF1450,Otilio Monta�o,Mexico,,M,2021-06-01
waybill_complemento_estacion_2131,04,EF1451,Martinez,Mexico,,M,2021-06-01
waybill_complemento_estacion_2132,04,EF1452,Santa Enoracia,Mexico,,M,2021-06-01
waybill_complemento_estacion_2133,04,EF1453,Adeleida,Mexico,,M,2021-06-01
waybill_complemento_estacion_2134,04,EF1454,Cruz,Mexico,,M,2021-06-01
waybill_complemento_estacion_2135,04,EF1455,Tinajas,Mexico,,M,2021-06-01
waybill_complemento_estacion_2136,04,EF1456,Puerto del Aire,Mexico,,M,2021-06-01
waybill_complemento_estacion_2137,04,EF1457,Carrizos,Mexico,,M,2021-06-01
